reviewerID,AvgRating,AvgReviewPerDay,usefulCount,firstCount,reviewContentLength,PerCapWords,hasURL,similarity,filtered
0,3.784722222,1.484536082,5,46,148,0,0,0.143589687,0
0,3.784722222,1.484536082,0,34,42,0,0,0.320603047,0
0,3.784722222,1.484536082,4,46,147,0.680272109,0,0.130740343,1
0,3.784722222,1.484536082,10,83,38,0,1,0.083833619,0
0,3.784722222,1.484536082,2,46,145,0,0,0.133100456,0
0,3.784722222,1.484536082,0,34,34,0,0,0.110174721,0
0,3.784722222,1.484536082,1,76,113,2.654867257,0,0.091562637,0
0,3.784722222,1.484536082,0,4,148,0,0,0.225244213,0
0,3.784722222,1.484536082,2,83,174,0,0,0.170618694,0
0,3.784722222,1.484536082,2,46,129,0,0,0.073047763,0
0,3.784722222,1.484536082,0,83,110,0,0,0.188316655,0
0,3.784722222,1.484536082,1,46,50,0,0,0.140603096,0
0,3.784722222,1.484536082,2,46,103,0,0,0.127983234,0
0,3.784722222,1.484536082,1,4,63,0,0,0.131108298,0
0,3.784722222,1.484536082,3,46,141,0,0,0.217266454,0
0,3.784722222,1.484536082,1,83,71,0,0,0.144734513,0
0,3.784722222,1.484536082,0,1,95,1.052631579,0,0.123856125,0
0,3.784722222,1.484536082,0,76,148,2.027027027,0,0.245532137,0
0,3.784722222,1.484536082,0,83,14,0,0,0.130630513,0
0,3.784722222,1.484536082,2,34,18,0,0,0.140023735,0
0,3.784722222,1.484536082,0,34,28,0,0,0.164369698,0
0,3.784722222,1.484536082,1,83,34,0,0,0.483205057,0
0,3.784722222,1.484536082,1,0,87,0,0,0.12197987,0
0,3.784722222,1.484536082,3,46,136,0,0,0.201501082,0
0,3.784722222,1.484536082,0,83,22,0,0,0.316603505,0
0,3.784722222,1.484536082,2,46,127,0,0,0.227036042,0
0,3.784722222,1.484536082,1,4,137,0.729927007,0,0.212127844,0
0,3.784722222,1.484536082,1,46,137,0.729927007,0,0.131182156,0
0,3.784722222,1.484536082,1,0,28,3.571428571,0,0.287000551,1
0,3.784722222,1.484536082,1,1,33,0,0,0.105256906,0
0,3.784722222,1.484536082,1,46,155,0,0,0.140023735,0
0,3.784722222,1.484536082,2,46,92,0,0,0.130511522,0
0,3.784722222,1.484536082,12,83,141,0.709219858,0,0.146724417,0
0,3.784722222,1.484536082,0,83,41,0,0,0.152066082,0
0,3.784722222,1.484536082,0,0,144,6.25,0,0.109419774,0
0,3.784722222,1.484536082,0,1,26,0,0,0.340414851,0
0,3.784722222,1.484536082,0,83,19,0,0,0.249167371,0
0,3.784722222,1.484536082,9,34,149,0,0,0.1019128,0
0,3.784722222,1.484536082,0,46,76,0,0,0.119165117,0
0,3.784722222,1.484536082,0,83,124,0,0,0.105656117,0
0,3.784722222,1.484536082,2,46,138,0,0,0.161359687,0
0,3.784722222,1.484536082,0,83,17,0,0,0.24144094,0
0,3.784722222,1.484536082,2,83,101,0,0,0.183240217,1
0,3.784722222,1.484536082,0,1,14,0,1,0.143554345,0
0,3.784722222,1.484536082,0,4,142,0,0,0.153769519,0
0,3.784722222,1.484536082,1,76,60,1.666666667,0,0.076410856,0
0,3.784722222,1.484536082,0,76,143,2.097902098,0,0.115499719,0
0,3.784722222,1.484536082,0,83,59,1.694915254,0,0.154312869,0
0,3.784722222,1.484536082,0,76,122,0,0,0.17341377,0
0,3.784722222,1.484536082,0,83,94,0,0,0.091783231,0
0,3.784722222,1.484536082,0,0,97,0,0,0.098910492,0
0,3.784722222,1.484536082,0,34,64,0,0,0.227036042,1
0,3.784722222,1.484536082,0,83,8,0,0,0.182392351,0
0,3.784722222,1.484536082,0,1,25,0,0,0.145101525,0
0,3.784722222,1.484536082,1,46,151,0,0,0.140315515,0
0,3.784722222,1.484536082,0,76,149,2.684563758,0,0.089483531,0
0,3.784722222,1.484536082,0,83,49,0,0,0.14618213,0
0,3.784722222,1.484536082,0,76,75,0,0,0.122286653,0
0,3.784722222,1.484536082,4,46,134,0,0,0.143348065,0
0,3.784722222,1.484536082,0,4,141,0.709219858,0,0.125349805,1
0,3.784722222,1.484536082,0,76,85,0,0,0.114082251,0
0,3.784722222,1.484536082,5,46,65,0,0,0.155151991,0
0,3.784722222,1.484536082,0,76,41,4.87804878,0,0.175479325,0
0,3.784722222,1.484536082,2,76,139,0,0,0.17341377,0
0,3.784722222,1.484536082,0,4,51,0,0,0.14228607,0
0,3.784722222,1.484536082,5,46,150,0,0,0.131071308,0
0,3.784722222,1.484536082,1,83,61,0,0,0.12828172,1
0,3.784722222,1.484536082,0,83,114,0.877192982,0,0.071475288,0
0,3.784722222,1.484536082,0,4,108,0,0,0.110672374,0
0,3.784722222,1.484536082,0,76,147,2.040816327,0,0.117623482,0
0,3.784722222,1.484536082,0,83,14,0,0,0.150398388,0
0,3.784722222,1.484536082,2,83,128,0,0,0.173362679,0
0,3.784722222,1.484536082,4,83,90,1.111111111,0,0.12197987,0
0,3.784722222,1.484536082,0,83,50,0,0,0.118511918,0
0,3.784722222,1.484536082,0,83,13,0,0,0.133074421,0
0,3.784722222,1.484536082,0,76,84,0,0,0.12030527,0
0,3.784722222,1.484536082,3,46,25,0,0,0.106042673,0
0,3.784722222,1.484536082,2,76,137,1.459854015,0,0.095002015,0
0,3.784722222,1.484536082,2,46,119,0,0,0.218380105,0
0,3.784722222,1.484536082,3,46,143,0,0,0.161359687,0
0,3.784722222,1.484536082,0,83,36,0,0,0.152066082,0
0,3.784722222,1.484536082,0,46,38,0,0,0.146968219,0
0,3.784722222,1.484536082,0,76,29,0,0,0.076623333,0
0,3.784722222,1.484536082,0,0,60,13.33333333,0,0.144734513,0
0,3.784722222,1.484536082,0,4,87,0,0,0.225244213,0
0,3.784722222,1.484536082,1,1,87,0,0,0.133859762,0
0,3.784722222,1.484536082,2,46,151,0.662251656,0,0.157101654,0
0,3.784722222,1.484536082,5,76,147,0,0,0.209191828,1
0,3.784722222,1.484536082,1,0,73,0,0,0.165583532,0
0,3.784722222,1.484536082,3,46,149,0,0,0.201501082,0
0,3.784722222,1.484536082,1,0,166,3.012048193,0,0.102450517,0
0,3.784722222,1.484536082,3,83,89,0,0,0.104175566,0
0,3.784722222,1.484536082,0,83,53,0,0,0.208725525,0
0,3.784722222,1.484536082,1,83,55,0,0,0.256959047,1
0,3.784722222,1.484536082,4,34,34,0,0,0.128316088,0
0,3.784722222,1.484536082,1,76,152,3.289473684,0,0.175479325,0
0,3.784722222,1.484536082,1,2,150,0,0,0.164572577,0
0,3.784722222,1.484536082,1,46,145,0,0,0.108408025,0
0,3.784722222,1.484536082,0,0,121,0,0,0.086609651,0
0,3.784722222,1.484536082,2,83,85,0,0,0.163765315,0
0,3.784722222,1.484536082,0,76,90,3.333333333,0,0.095800847,0
0,3.784722222,1.484536082,2,76,127,0,0,0.068438051,0
0,3.784722222,1.484536082,0,1,1,0,0,0.115499719,1
0,3.784722222,1.484536082,0,1,147,0,0,0.182738582,0
0,3.784722222,1.484536082,0,2,73,0,0,0.144184485,0
0,3.784722222,1.484536082,0,83,50,4,0,0.220964447,0
0,3.784722222,1.484536082,0,76,148,1.351351351,0,0.094926194,0
0,3.784722222,1.484536082,1,34,108,0,0,0.077707414,0
0,3.784722222,1.484536082,2,46,71,0,0,0.135311553,0
0,3.784722222,1.484536082,5,46,145,0.689655172,0,0.245532137,0
0,3.784722222,1.484536082,0,4,87,1.149425287,0,0.083812386,0
0,3.784722222,1.484536082,2,34,23,0,0,0.218750368,0
0,3.784722222,1.484536082,0,4,101,0,0,0.171924702,0
0,3.784722222,1.484536082,0,83,12,0,0,0.096543509,0
0,3.784722222,1.484536082,1,46,109,0,0,0.114313285,0
0,3.784722222,1.484536082,2,34,32,0,0,0.070112387,1
0,3.784722222,1.484536082,3,83,137,0,0,0.119240791,0
0,3.784722222,1.484536082,0,83,43,0,0,0.093454643,0
0,3.784722222,1.484536082,1,83,112,0.892857143,0,0.132403529,0
0,3.784722222,1.484536082,3,46,141,0.709219858,0,0.224196096,0
0,3.784722222,1.484536082,1,46,103,0,0,0.149776971,1
0,3.784722222,1.484536082,3,46,93,0,0,0.237063656,0
0,3.784722222,1.484536082,2,76,146,0.684931507,0,0.136719957,0
0,3.784722222,1.484536082,0,83,157,0.636942675,0,0.139561802,0
0,3.784722222,1.484536082,0,76,72,1.388888889,0,0.10819011,0
0,3.784722222,1.484536082,2,46,153,0.653594771,0,0.099130299,0
0,3.784722222,1.484536082,0,76,151,0,0,0.092186138,0
0,3.784722222,1.484536082,0,83,41,0,0,0.249167371,0
0,3.784722222,1.484536082,0,0,144,0,0,0.087752783,0
0,3.784722222,1.484536082,1,76,143,0.699300699,0,0.117432413,0
0,3.784722222,1.484536082,0,1,49,0,0,0.128316088,0
0,3.784722222,1.484536082,2,1,145,0.689655172,0,0.124384309,0
0,3.784722222,1.484536082,2,83,86,0,0,0.171273949,0
0,3.784722222,1.484536082,2,76,130,0.769230769,0,0.150919081,0
0,3.784722222,1.484536082,0,1,38,0,0,0.091377129,0
0,3.784722222,1.484536082,0,34,101,0,0,0.096569637,0
0,3.784722222,1.484536082,0,4,142,0,0,0.224076677,0
0,3.784722222,1.484536082,0,76,148,0.675675676,0,0.197004307,0
0,3.784722222,1.484536082,0,4,123,0.81300813,0,0.365151238,0
0,3.784722222,1.484536082,1,4,104,0,0,0.16206824,0
0,3.784722222,1.484536082,1,0,111,0.900900901,0,0.119245793,1
0,3.784722222,1.484536082,1,34,71,0,0,0.177217463,1
0,3.784722222,1.484536082,4,76,147,0.680272109,0,0.09483717,1
0,3.784722222,1.484536082,3,83,114,0,0,0.135671308,1
0,3.784722222,1.484536082,0,76,146,0.684931507,0,0.121685319,1
0,3.784722222,1.484536082,0,34,46,0,0,0.138838981,1
0,3.784722222,1.484536082,4,83,156,1.282051282,0,0.154923158,1
0,3.784722222,1.484536082,0,1,62,1.612903226,0,0.127988036,1
0,3.784722222,1.484536082,1,46,151,0,0,0.167611059,1
0,3.784722222,1.484536082,0,4,136,0,0,0.170180406,1
0,3.784722222,1.484536082,1,83,36,0,0,0.171273949,1
0,3.784722222,1.484536082,0,0,20,0,0,0.174642623,1
0,3.784722222,1.484536082,0,0,34,0,0,0.103731248,1
0,3.784722222,1.484536082,1,46,151,0,0,0.138933496,1
0,3.784722222,1.484536082,3,83,60,0,0,0.137513786,1
0,3.784722222,1.484536082,0,46,147,0,0,0.095469326,1
0,3.784722222,1.484536082,0,34,108,0,0,0.237063656,1
0,3.784722222,1.484536082,3,83,8,0,0,0.183847288,1
0,3.784722222,1.484536082,1,34,53,0,0,0.218750368,1
0,3.784722222,1.484536082,1,0,26,7.692307692,0,0.234579169,1
0,3.784722222,1.484536082,0,4,81,0,0,0.169811884,1
0,3.784722222,1.484536082,0,2,98,0,0,0.24144094,1
0,3.784722222,1.484536082,1,0,22,0,0,0.150398388,1
0,3.784722222,1.484536082,2,83,50,0,0,0.094813888,1
0,3.784722222,1.484536082,0,83,29,3.448275862,0,0.140099954,1
0,3.784722222,1.484536082,0,0,17,0,0,0.275069936,1
0,3.784722222,1.484536082,0,4,82,0,0,0.191020801,1
0,3.784722222,1.484536082,0,2,95,0,0,0.128958491,1
0,3.784722222,1.484536082,0,0,33,0,0,0.160388485,1
0,3.784722222,1.484536082,1,34,125,0.8,0,0.122217076,1
0,3.784722222,1.484536082,2,46,132,2.272727273,0,0.209191828,1
0,3.784722222,1.484536082,1,83,113,0,0,0.149550665,1
0,3.784722222,1.484536082,0,83,28,0,0,0.161117784,1
0,3.784722222,1.484536082,0,83,11,0,0,0.140099954,1
0,3.784722222,1.484536082,0,46,144,1.388888889,0,0.287000551,1
0,3.784722222,1.484536082,0,0,109,1.834862385,0,0.113636677,1
0,3.784722222,1.484536082,2,46,143,0.699300699,0,0.141652939,1
0,3.784722222,1.484536082,0,0,116,0.862068966,0,0.127596389,1
0,3.784722222,1.484536082,1,1,49,0,0,0.155507363,1
0,3.784722222,1.484536082,0,46,151,0,0,0.154399299,1
0,3.784722222,1.484536082,0,0,26,0,0,0.226854814,1
0,3.784722222,1.484536082,0,0,77,0,0,0.117088216,1
0,3.784722222,1.484536082,0,83,58,1.724137931,0,0.122186173,1
0,3.784722222,1.484536082,2,83,149,0,0,0.23132737,1
0,3.784722222,1.484536082,0,4,137,0,0,0.093103878,1
0,3.784722222,1.484536082,5,34,95,1.052631579,0,0.119028773,1
0,3.784722222,1.484536082,1,83,147,0.680272109,0,0.162764983,1
0,3.784722222,1.484536082,2,83,64,0,0,0.11019955,1
0,3.784722222,1.484536082,5,0,24,4.166666667,0,0.275069936,1
0,3.784722222,1.484536082,4,46,139,1.438848921,0,0.224196096,1
0,3.784722222,1.484536082,1,1,91,0,0,0.340414851,1
0,3.784722222,1.484536082,1,76,104,0,0,0.118694957,1
0,3.784722222,1.484536082,0,34,57,0,0,0.320603047,1
0,3.784722222,1.484536082,0,34,69,0,0,0.205724624,1
0,3.784722222,1.484536082,2,0,151,0,0,0.120486522,1
0,3.784722222,1.484536082,0,0,30,0,0,0.143707446,1
0,3.784722222,1.484536082,2,46,95,0,0,0.124646638,1
0,3.784722222,1.484536082,1,83,134,0,0,0.256959047,1
0,3.784722222,1.484536082,0,46,148,0,0,0.218380105,1
0,3.784722222,1.484536082,2,76,134,2.23880597,0,0.172037157,1
0,3.784722222,1.484536082,0,83,34,0,0,0.095961483,1
0,3.784722222,1.484536082,1,0,57,1.754385965,0,0.169787801,1
0,3.784722222,1.484536082,0,0,139,0,0,0.212127844,1
0,3.784722222,1.484536082,2,83,59,1.694915254,0,0.238228285,1
0,3.784722222,1.484536082,1,4,141,0,0,0.127558653,1
0,3.784722222,1.484536082,0,76,151,0.662251656,0,0.189359282,1
0,3.784722222,1.484536082,1,0,97,1.030927835,0,0.125245397,1
0,3.784722222,1.484536082,0,0,141,0.709219858,0,0.160388485,1
0,3.784722222,1.484536082,1,1,36,0,0,0.100211128,1
0,3.784722222,1.484536082,0,34,151,0,0,0.106524319,1
0,3.784722222,1.484536082,0,83,148,0.675675676,0,0.114953093,1
0,3.784722222,1.484536082,3,34,152,0.657894737,0,0.107073985,1
0,3.784722222,1.484536082,1,34,68,0,0,0.125190927,1
0,3.784722222,1.484536082,0,83,139,0.71942446,0,0.188316655,1
0,3.784722222,1.484536082,0,0,141,0,0,0.121685319,1
0,3.784722222,1.484536082,0,0,63,6.349206349,0,0.080884973,1
0,3.784722222,1.484536082,0,83,104,1.923076923,0,0.191446438,1
0,3.784722222,1.484536082,1,46,140,0,0,0.132108392,1
0,3.784722222,1.484536082,1,76,99,0,0,0.160173499,1
0,3.784722222,1.484536082,0,46,87,0,0,0.14530878,1
0,3.784722222,1.484536082,3,83,152,0,0,0.123712029,1
0,3.784722222,1.484536082,1,34,104,0,0,0.119492861,1
0,3.784722222,1.484536082,0,4,127,0,0,0.147324508,1
0,3.784722222,1.484536082,0,46,147,0,0,0.220964447,1
0,3.784722222,1.484536082,1,0,16,6.25,0,0.100211128,1
0,3.784722222,1.484536082,1,1,80,0,0,0.155507363,1
0,3.784722222,1.484536082,0,46,139,0,0,0.136609052,1
0,3.784722222,1.484536082,0,83,6,0,0,0.483205057,1
0,3.784722222,1.484536082,0,0,28,0,0,0.085205868,1
0,3.784722222,1.484536082,2,46,62,0,0,0.088003717,1
0,3.784722222,1.484536082,0,0,27,0,0,0.179035177,1
0,3.784722222,1.484536082,0,83,79,0,0,0.137980586,1
0,3.784722222,1.484536082,0,0,23,0,0,0.122286653,1
0,3.784722222,1.484536082,0,4,153,0,0,0.132866412,1
1,3.920353982,1.22826087,2,268,21,0,0,0.087492964,0
1,3.920353982,1.22826087,2,268,141,0.709219858,0,0.155127231,0
1,3.920353982,1.22826087,3,268,99,0,0,0.121324182,1
1,3.920353982,1.22826087,5,268,148,0,0,0.063367612,0
1,3.920353982,1.22826087,5,268,153,0.653594771,0,0.148357262,1
1,3.920353982,1.22826087,11,268,142,0,0,0.103221329,0
1,3.920353982,1.22826087,19,268,121,0,0,0.070450071,0
1,3.920353982,1.22826087,3,268,43,0,0,0.150359309,0
1,3.920353982,1.22826087,1,268,39,0,0,0.048686542,0
1,3.920353982,1.22826087,1,268,77,0,0,0.097824203,0
1,3.920353982,1.22826087,1,268,127,0,0,0.157649628,1
1,3.920353982,1.22826087,2,268,153,0,0,0.137278904,0
1,3.920353982,1.22826087,3,268,95,0,0,0.07780286,0
1,3.920353982,1.22826087,2,268,110,0,0,0.134140421,0
1,3.920353982,1.22826087,4,268,156,0,0,0.080485054,0
1,3.920353982,1.22826087,9,268,99,0,0,0.148357262,0
1,3.920353982,1.22826087,3,268,150,0,0,0.174217085,0
1,3.920353982,1.22826087,1,268,147,0,0,0.140752924,0
1,3.920353982,1.22826087,2,268,102,0,0,0.169153558,0
1,3.920353982,1.22826087,2,268,74,0,0,0.150173933,0
1,3.920353982,1.22826087,2,268,132,0.757575758,0,0.096151647,0
1,3.920353982,1.22826087,2,268,147,0,0,0.075282132,0
1,3.920353982,1.22826087,3,268,120,0,0,0.154845497,0
1,3.920353982,1.22826087,6,268,153,0,0,0.096787977,0
1,3.920353982,1.22826087,1,268,122,0,0,0.179144315,0
1,3.920353982,1.22826087,2,268,155,0,0,0.237579187,0
1,3.920353982,1.22826087,0,268,82,1.219512195,0,0.154845497,0
1,3.920353982,1.22826087,2,268,71,1.408450704,0,0.103221329,0
1,3.920353982,1.22826087,3,268,149,0.67114094,0,0.089831537,0
1,3.920353982,1.22826087,3,268,148,0,0,0.125740537,0
1,3.920353982,1.22826087,6,268,146,0,0,0.094829035,0
1,3.920353982,1.22826087,4,268,151,0.662251656,0,0.057944689,0
1,3.920353982,1.22826087,1,268,147,0,0,0.133145976,0
1,3.920353982,1.22826087,3,268,71,0,0,0.12387348,1
1,3.920353982,1.22826087,0,268,75,0,0,0.137278904,0
1,3.920353982,1.22826087,4,268,102,0,0,0.24289155,0
1,3.920353982,1.22826087,4,268,72,0,0,0.149756468,0
1,3.920353982,1.22826087,3,268,148,0,0,0.177630335,0
1,3.920353982,1.22826087,3,268,147,0,0,0.154121291,1
1,3.920353982,1.22826087,7,268,154,0.649350649,0,0.1252624,0
1,3.920353982,1.22826087,1,268,145,0,0,0.181777228,0
1,3.920353982,1.22826087,3,268,86,1.162790698,0,0.093214742,0
1,3.920353982,1.22826087,1,268,129,0,0,0.08065295,0
1,3.920353982,1.22826087,3,268,88,0,0,0.127720911,0
1,3.920353982,1.22826087,3,268,149,0,0,0.101568124,0
1,3.920353982,1.22826087,3,268,83,1.204819277,0,0.267558906,0
1,3.920353982,1.22826087,2,268,85,0,0,0.089513809,0
1,3.920353982,1.22826087,1,268,99,0,0,0.127769734,0
1,3.920353982,1.22826087,3,268,77,0,0,0.06673324,0
1,3.920353982,1.22826087,3,268,137,0,0,0.247646231,0
1,3.920353982,1.22826087,3,268,137,0,0,0.178432302,0
1,3.920353982,1.22826087,4,268,123,1.62601626,0,0.082758326,0
1,3.920353982,1.22826087,1,268,127,0,0,0.079316224,0
1,3.920353982,1.22826087,2,268,97,0,0,0.161268194,0
1,3.920353982,1.22826087,2,268,101,0,0,0.265368299,0
1,3.920353982,1.22826087,2,268,32,0,0,0.068351868,0
1,3.920353982,1.22826087,2,268,105,0,0,0.174217085,0
1,3.920353982,1.22826087,3,268,120,0,0,0.240971751,0
1,3.920353982,1.22826087,4,268,148,0,0,0.069816428,0
1,3.920353982,1.22826087,4,268,130,0,0,0.161852736,1
1,3.920353982,1.22826087,1,268,148,0.675675676,0,0.132973443,0
1,3.920353982,1.22826087,0,268,154,0.649350649,0,0.12862236,0
1,3.920353982,1.22826087,3,268,115,0,0,0.153748746,0
1,3.920353982,1.22826087,0,268,139,0,0,0.127720911,0
1,3.920353982,1.22826087,3,268,145,0,0,0.11696523,1
1,3.920353982,1.22826087,2,268,105,0,0,0.145947432,0
1,3.920353982,1.22826087,9,268,135,0,0,0.178432302,0
1,3.920353982,1.22826087,2,268,112,0,0,0.15111284,0
1,3.920353982,1.22826087,3,268,144,0.694444444,0,0.267558906,1
1,3.920353982,1.22826087,10,268,146,0,0,0.123212563,0
1,3.920353982,1.22826087,2,268,154,0.649350649,0,0.240971751,0
1,3.920353982,1.22826087,0,268,149,1.342281879,0,0.11776026,0
1,3.920353982,1.22826087,3,268,149,0,0,0.075336736,0
1,3.920353982,1.22826087,2,268,97,0,0,0.24289155,0
1,3.920353982,1.22826087,8,268,148,0,0,0.140752924,0
1,3.920353982,1.22826087,1,268,152,0,0,0.12862236,0
1,3.920353982,1.22826087,1,268,110,0,0,0.186541631,0
1,3.920353982,1.22826087,1,268,80,0,0,0.098911483,0
1,3.920353982,1.22826087,1,268,113,0,0,0.095046599,0
1,3.920353982,1.22826087,2,268,148,0,0,0.143222834,1
1,3.920353982,1.22826087,7,268,99,0,0,0.114610211,1
1,3.920353982,1.22826087,3,268,131,0,0,0.155872459,1
1,3.920353982,1.22826087,3,268,100,0,0,0.140728225,1
1,3.920353982,1.22826087,3,268,105,0,0,0.247646231,1
1,3.920353982,1.22826087,3,268,142,0,0,0.098856425,1
1,3.920353982,1.22826087,3,268,96,0,0,0.161268194,1
1,3.920353982,1.22826087,1,268,65,0,0,0.080750177,1
1,3.920353982,1.22826087,3,268,111,0,0,0.097824203,1
1,3.920353982,1.22826087,2,268,146,0,0,0.237579187,1
1,3.920353982,1.22826087,9,268,106,0,0,0.085189663,1
1,3.920353982,1.22826087,2,268,143,0,0,0.106666992,1
1,3.920353982,1.22826087,1,268,152,1.315789474,0,0.08119607,1
1,3.920353982,1.22826087,2,268,134,0,0,0.169153558,1
1,3.920353982,1.22826087,1,268,38,0,0,0.181777228,1
1,3.920353982,1.22826087,2,268,128,0,0,0.138363527,1
1,3.920353982,1.22826087,1,268,39,0,0,0.064762036,1
1,3.920353982,1.22826087,2,268,107,0,0,0.105544629,1
1,3.920353982,1.22826087,3,268,144,0,0,0.095755719,1
1,3.920353982,1.22826087,2,268,70,0,0,0.113467518,1
1,3.920353982,1.22826087,2,268,106,0,0,0.143080342,1
1,3.920353982,1.22826087,7,268,150,0,0,0.126401096,1
1,3.920353982,1.22826087,3,268,42,0,0,0.10412477,1
1,3.920353982,1.22826087,3,268,148,0,0,0.143222834,1
1,3.920353982,1.22826087,0,268,129,0,0,0.145947432,1
1,3.920353982,1.22826087,3,268,151,0,0,0.090785135,1
1,3.920353982,1.22826087,5,268,147,0.680272109,0,0.118592116,1
1,3.920353982,1.22826087,3,268,156,0,0,0.090562529,1
1,3.920353982,1.22826087,2,268,144,0,0,0.089831537,1
1,3.920353982,1.22826087,8,268,141,0.709219858,0,0.089513809,1
1,3.920353982,1.22826087,1,268,124,0,0,0.152205032,1
1,3.920353982,1.22826087,1,268,156,0.641025641,0,0.096787977,1
1,3.920353982,1.22826087,4,268,146,0,0,0.096148388,1
1,3.920353982,1.22826087,3,268,138,0,0,0.080263074,1
2,3.530364372,1.16509434,0,834,102,3.921568627,0,0.196408368,0
2,3.530364372,1.16509434,1,834,67,1.492537313,0,0.213373588,0
2,3.530364372,1.16509434,8,834,139,2.877697842,1,0.157637539,0
2,3.530364372,1.16509434,1,834,66,1.515151515,0,0.186230623,0
2,3.530364372,1.16509434,2,834,33,12.12121212,0,0.713511854,0
2,3.530364372,1.16509434,1,834,62,0,0,0.238076397,0
2,3.530364372,1.16509434,0,834,74,0,0,0.225391226,0
2,3.530364372,1.16509434,1,834,77,0,0,0.109092771,0
2,3.530364372,1.16509434,0,834,60,0,0,0.082321774,0
2,3.530364372,1.16509434,1,834,135,2.222222222,0,0.177722376,0
2,3.530364372,1.16509434,4,834,150,2,0,0.125088738,0
2,3.530364372,1.16509434,1,834,41,0,0,0.089129437,0
2,3.530364372,1.16509434,0,834,150,1.333333333,0,0.121341939,0
2,3.530364372,1.16509434,7,834,54,0,0,0.102288487,0
2,3.530364372,1.16509434,7,834,145,6.206896552,0,0.125425958,0
2,3.530364372,1.16509434,2,834,93,0,0,0.199217171,0
2,3.530364372,1.16509434,7,834,40,2.5,0,0.222057064,0
