reviewerID,AvgRating,AvgReviewPerDay,usefulCount,firstCount,reviewContentLength,PerCapWords,hasURL,similarity,filtered
0,3.778378378,1.360294118,0,0,97,0,0,0.09940619,0
0,3.778378378,1.360294118,0,34,64,0,0,0.226294088,1
0,3.778378378,1.360294118,0,83,8,0,0,0.116460951,0
0,3.778378378,1.360294118,0,1,25,0,0,0.150295131,0
0,3.778378378,1.360294118,1,46,151,0,0,0.141397079,0
0,3.778378378,1.360294118,0,76,149,2.684563758,0,0.090202771,0
0,3.778378378,1.360294118,0,83,49,0,0,0.142135841,0
0,3.778378378,1.360294118,0,76,75,0,0,0.072137729,0
0,3.778378378,1.360294118,4,46,134,0,0,0.113674883,0
0,3.778378378,1.360294118,0,4,141,0.709219858,0,0.121897641,1
0,3.778378378,1.360294118,0,76,85,0,0,0.116503521,0
0,3.778378378,1.360294118,5,46,65,0,0,0.119062633,0
0,3.778378378,1.360294118,0,76,41,4.87804878,0,0.107282006,0
0,3.778378378,1.360294118,2,76,139,0,0,0.174852542,0
0,3.778378378,1.360294118,0,4,51,0,0,0.142135841,0
0,3.778378378,1.360294118,5,46,150,0,0,0.10145353,0
0,3.778378378,1.360294118,1,83,61,0,0,0.105764678,1
0,3.778378378,1.360294118,0,83,114,0.877192982,0,0.071763158,0
0,3.778378378,1.360294118,0,4,108,0,0,0.112349244,0
0,3.778378378,1.360294118,0,76,147,2.040816327,0,0.117797303,0
0,3.778378378,1.360294118,0,83,14,0,0,0.147719547,0
0,3.778378378,1.360294118,2,83,128,0,0,0.113993018,0
0,3.778378378,1.360294118,5,76,147,0,0,0.212526112,1
0,3.778378378,1.360294118,1,83,55,0,0,0.171345959,1
0,3.778378378,1.360294118,0,1,1,0,0,0.117571613,1
0,3.778378378,1.360294118,2,34,32,0,0,0.069149783,1
0,3.778378378,1.360294118,1,46,103,0,0,0.151182164,1
0,3.778378378,1.360294118,1,0,111,0.900900901,0,0.070013881,1
0,3.778378378,1.360294118,1,34,71,0,0,0.116694246,1
0,3.778378378,1.360294118,4,76,147,0.680272109,0,0.095284279,1
0,3.778378378,1.360294118,3,83,114,0,0,0.133413299,1
0,3.778378378,1.360294118,0,76,146,0.684931507,0,0.104777775,1
0,3.778378378,1.360294118,0,34,46,0,0,0.110745981,1
0,3.778378378,1.360294118,4,83,156,1.282051282,0,0.144053801,1
0,3.778378378,1.360294118,0,1,62,1.612903226,0,0.117548337,1
0,3.778378378,1.360294118,1,46,151,0,0,0.168755185,1
0,3.778378378,1.360294118,0,4,136,0,0,0.168755185,1
0,3.778378378,1.360294118,1,83,36,0,0,0.06040329,1
0,3.778378378,1.360294118,0,0,20,0,0,0.175160419,1
0,3.778378378,1.360294118,0,0,34,0,0,0.104673837,1
0,3.778378378,1.360294118,1,46,151,0,0,0.13733621,1
0,3.778378378,1.360294118,3,83,60,0,0,0.136755801,1
0,3.778378378,1.360294118,0,46,147,0,0,0.096398942,1
0,3.778378378,1.360294118,0,34,108,0,0,0.084833313,1
0,3.778378378,1.360294118,3,83,8,0,0,0.189465794,1
0,3.778378378,1.360294118,1,34,53,0,0,0.145630242,1
0,3.778378378,1.360294118,1,0,26,7.692307692,0,0.233757303,1
0,3.778378378,1.360294118,0,4,81,0,0,0.160062331,1
0,3.778378378,1.360294118,0,2,98,0,0,0.240468918,1
0,3.778378378,1.360294118,1,0,22,0,0,0.147719547,1
0,3.778378378,1.360294118,2,83,50,0,0,0.09175045,1
0,3.778378378,1.360294118,0,83,29,3.448275862,0,0.142499226,1
0,3.778378378,1.360294118,0,0,17,0,0,0.275070708,1
0,3.778378378,1.360294118,0,4,82,0,0,0.188184419,1
0,3.778378378,1.360294118,0,2,95,0,0,0.128359595,1
0,3.778378378,1.360294118,0,0,33,0,0,0.15200235,1
0,3.778378378,1.360294118,1,34,125,0.8,0,0.121281704,1
0,3.778378378,1.360294118,2,46,132,2.272727273,0,0.212526112,1
0,3.778378378,1.360294118,1,83,113,0,0,0.152440772,1
0,3.778378378,1.360294118,0,83,28,0,0,0.162492337,1
0,3.778378378,1.360294118,0,83,11,0,0,0.142499226,1
0,3.778378378,1.360294118,0,46,144,1.388888889,0,0.290658634,1
0,3.778378378,1.360294118,0,0,109,1.834862385,0,0.114085672,1
0,3.778378378,1.360294118,2,46,143,0.699300699,0,0.142486785,1
0,3.778378378,1.360294118,0,0,116,0.862068966,0,0.128670817,1
0,3.778378378,1.360294118,1,1,49,0,0,0.142486785,1
0,3.778378378,1.360294118,0,46,151,0,0,0.119779501,1
0,3.778378378,1.360294118,0,0,26,0,0,0.226105403,1
0,3.778378378,1.360294118,0,0,77,0,0,0.096570643,1
0,3.778378378,1.360294118,0,83,58,1.724137931,0,0.117790131,1
0,3.778378378,1.360294118,2,83,149,0,0,0.23276718,1
0,3.778378378,1.360294118,0,4,137,0,0,0.095243588,1
0,3.778378378,1.360294118,5,34,95,1.052631579,0,0.120319497,1
0,3.778378378,1.360294118,1,83,147,0.680272109,0,0.103590098,1
0,3.778378378,1.360294118,2,83,64,0,0,0.111790305,1
0,3.778378378,1.360294118,5,0,24,4.166666667,0,0.275070708,1
0,3.778378378,1.360294118,4,46,139,1.438848921,0,0.18907194,1
0,3.778378378,1.360294118,1,1,91,0,0,0.343404733,1
0,3.778378378,1.360294118,1,76,104,0,0,0.087923703,1
0,3.778378378,1.360294118,0,34,57,0,0,0.32197882,1
0,3.778378378,1.360294118,0,34,69,0,0,0.20796388,1
1,3.855263158,1.169230769,2,268,21,0,0,0.090051292,0
1,3.855263158,1.169230769,2,268,141,0.709219858,0,0.155834962,0
1,3.855263158,1.169230769,3,268,99,0,0,0.121272069,1
1,3.855263158,1.169230769,5,268,148,0,0,0.059521827,0
1,3.855263158,1.169230769,5,268,153,0.653594771,0,0.153165547,1
1,3.855263158,1.169230769,11,268,142,0,0,0.104190312,0
1,3.855263158,1.169230769,19,268,121,0,0,0.070346215,0
1,3.855263158,1.169230769,3,268,43,0,0,0.074958132,0
1,3.855263158,1.169230769,1,268,39,0,0,0.041072032,0
1,3.855263158,1.169230769,1,268,77,0,0,0.099992697,0
1,3.855263158,1.169230769,1,268,127,0,0,0.158368347,1
1,3.855263158,1.169230769,2,268,153,0,0,0.138102349,0
1,3.855263158,1.169230769,3,268,95,0,0,0.076706762,0
1,3.855263158,1.169230769,2,268,110,0,0,0.133941512,0
1,3.855263158,1.169230769,4,268,156,0,0,0.072725259,0
1,3.855263158,1.169230769,9,268,99,0,0,0.153165547,0
1,3.855263158,1.169230769,3,268,150,0,0,0.133292738,0
1,3.855263158,1.169230769,1,268,147,0,0,0.101252132,0
1,3.855263158,1.169230769,2,268,102,0,0,0.169764945,0
1,3.855263158,1.169230769,2,268,74,0,0,0.149350725,0
1,3.855263158,1.169230769,2,268,132,0.757575758,0,0.096951106,0
1,3.855263158,1.169230769,2,268,147,0,0,0.068485072,0
1,3.855263158,1.169230769,3,268,120,0,0,0.15600291,0
1,3.855263158,1.169230769,6,268,153,0,0,0.091286908,0
1,3.855263158,1.169230769,1,268,122,0,0,0.128102251,0
1,3.855263158,1.169230769,2,268,155,0,0,0.236887278,0
1,3.855263158,1.169230769,0,268,82,1.219512195,0,0.15600291,0
1,3.855263158,1.169230769,2,268,71,1.408450704,0,0.104190312,0
1,3.855263158,1.169230769,3,268,149,0.67114094,0,0.078591423,0
1,3.855263158,1.169230769,3,268,148,0,0,0.102712457,0
1,3.855263158,1.169230769,6,268,146,0,0,0.09452423,0
1,3.855263158,1.169230769,4,268,151,0.662251656,0,0.058269602,0
1,3.855263158,1.169230769,1,268,147,0,0,0.132304703,0
1,3.855263158,1.169230769,3,268,71,0,0,0.101241217,1
1,3.855263158,1.169230769,0,268,75,0,0,0.138102349,0
1,3.855263158,1.169230769,4,268,102,0,0,0.150840557,0
1,3.855263158,1.169230769,4,268,72,0,0,0.069837625,0
1,3.855263158,1.169230769,3,268,148,0,0,0.179384778,0
1,3.855263158,1.169230769,3,268,147,0,0,0.155758728,1
1,3.855263158,1.169230769,7,268,154,0.649350649,0,0.127454105,0
1,3.855263158,1.169230769,1,268,145,0,0,0.180496634,0
1,3.855263158,1.169230769,3,268,86,1.162790698,0,0.084548953,0
1,3.855263158,1.169230769,1,268,129,0,0,0.081774311,0
1,3.855263158,1.169230769,3,268,88,0,0,0.072075747,0
1,3.855263158,1.169230769,3,268,149,0,0,0.104528848,0
1,3.855263158,1.169230769,3,268,83,1.204819277,0,0.268507236,0
1,3.855263158,1.169230769,2,268,85,0,0,0.060708943,0
1,3.855263158,1.169230769,1,268,99,0,0,0.128102251,0
1,3.855263158,1.169230769,3,268,77,0,0,0.067358333,0
1,3.855263158,1.169230769,3,268,137,0,0,0.24839658,0
1,3.855263158,1.169230769,3,268,137,0,0,0.179384778,0
1,3.855263158,1.169230769,4,268,123,1.62601626,0,0.084740507,0
1,3.855263158,1.169230769,1,268,127,0,0,0.071844155,0
1,3.855263158,1.169230769,2,268,97,0,0,0.161504904,0
1,3.855263158,1.169230769,4,268,130,0,0,0.161416479,1
1,3.855263158,1.169230769,3,268,145,0,0,0.112155908,1
1,3.855263158,1.169230769,3,268,144,0.694444444,0,0.268507236,1
1,3.855263158,1.169230769,2,268,148,0,0,0.122477714,1
1,3.855263158,1.169230769,7,268,99,0,0,0.113709652,1
1,3.855263158,1.169230769,3,268,131,0,0,0.157491011,1
1,3.855263158,1.169230769,3,268,100,0,0,0.142333885,1
1,3.855263158,1.169230769,3,268,105,0,0,0.24839658,1
1,3.855263158,1.169230769,3,268,142,0,0,0.099508199,1
1,3.855263158,1.169230769,3,268,96,0,0,0.161504904,1
1,3.855263158,1.169230769,1,268,65,0,0,0.055461965,1
1,3.855263158,1.169230769,3,268,111,0,0,0.099992697,1
1,3.855263158,1.169230769,2,268,146,0,0,0.236887278,1
1,3.855263158,1.169230769,9,268,106,0,0,0.06901102,1
1,3.855263158,1.169230769,2,268,143,0,0,0.106677885,1
1,3.855263158,1.169230769,1,268,152,1.315789474,0,0.082871605,1
1,3.855263158,1.169230769,2,268,134,0,0,0.169764945,1
1,3.855263158,1.169230769,1,268,38,0,0,0.180496634,1
1,3.855263158,1.169230769,2,268,128,0,0,0.139256768,1
1,3.855263158,1.169230769,1,268,39,0,0,0.052321735,1
1,3.855263158,1.169230769,2,268,107,0,0,0.105737889,1
1,3.855263158,1.169230769,3,268,144,0,0,0.079623306,1
2,3.674846626,1.101351351,0,834,102,3.921568627,0,0.187482541,0
2,3.674846626,1.101351351,1,834,67,1.492537313,0,0.223306249,0
2,3.674846626,1.101351351,8,834,139,2.877697842,1,0.16056641,0
2,3.674846626,1.101351351,1,834,66,1.515151515,0,0.185400451,0
2,3.674846626,1.101351351,2,834,33,12.12121212,0,0.720203162,0
2,3.674846626,1.101351351,1,834,62,0,0,0.18746181,0
2,3.674846626,1.101351351,0,834,74,0,0,0.225480768,0
2,3.674846626,1.101351351,1,834,77,0,0,0.109272468,0
2,3.674846626,1.101351351,0,834,60,0,0,0.082813684,0
2,3.674846626,1.101351351,1,834,135,2.222222222,0,0.178401693,0
2,3.674846626,1.101351351,4,834,150,2,0,0.120257654,0
2,3.674846626,1.101351351,1,834,41,0,0,0.085853608,0
2,3.674846626,1.101351351,0,834,150,1.333333333,0,0.12309729,0
2,3.674846626,1.101351351,7,834,54,0,0,0.102863212,0
2,3.674846626,1.101351351,7,834,145,6.206896552,0,0.128089591,0
2,3.674846626,1.101351351,2,834,93,0,0,0.197914097,0
2,3.674846626,1.101351351,7,834,40,2.5,0,0.149625524,0
2,3.674846626,1.101351351,4,834,107,0.934579439,0,0.177109952,0
2,3.674846626,1.101351351,2,834,101,0,0,0.196274124,0
2,3.674846626,1.101351351,5,834,72,0,0,0.172660878,0
2,3.674846626,1.101351351,2,834,62,0,0,0.110840969,0
2,3.674846626,1.101351351,2,834,106,0,0,0.081727545,0
2,3.674846626,1.101351351,1,834,31,0,0,0.140262071,0
2,3.674846626,1.101351351,2,834,155,0.64516129,0,0.096182362,0
2,3.674846626,1.101351351,0,834,72,2.777777778,0,0.234950111,0
2,3.674846626,1.101351351,2,834,146,1.369863014,0,0.085661857,0
2,3.674846626,1.101351351,1,834,77,0,0,0.15535581,0
2,3.674846626,1.101351351,2,834,64,0,0,0.063229415,0
2,3.674846626,1.101351351,3,834,46,2.173913043,0,0.110999298,0
2,3.674846626,1.101351351,5,834,65,0,0,0.087669008,0
2,3.674846626,1.101351351,1,834,51,0,0,0.158641183,0
2,3.674846626,1.101351351,0,834,134,0,0,0.113472439,0
2,3.674846626,1.101351351,2,834,106,1.886792453,0,0.187482541,0
2,3.674846626,1.101351351,1,834,150,0,0,0.210189172,0
2,3.674846626,1.101351351,0,834,48,0,0,0.130956165,0
2,3.674846626,1.101351351,6,834,149,2.013422819,0,0.166780693,0
2,3.674846626,1.101351351,1,834,65,0,0,0.135687454,0
2,3.674846626,1.101351351,3,834,76,2.631578947,0,0.110840969,0
2,3.674846626,1.101351351,1,834,92,0,0,0.185400451,0
2,3.674846626,1.101351351,0,834,16,0,0,0.227318849,0
2,3.674846626,1.101351351,0,834,24,0,0,0.125338134,0
2,3.674846626,1.101351351,1,834,26,0,0,0.174422919,0
2,3.674846626,1.101351351,0,834,27,0,0,0.128062868,0
2,3.674846626,1.101351351,2,834,48,2.083333333,0,0.136747786,0
2,3.674846626,1.101351351,1,834,99,0,0,0.115965218,0
2,3.674846626,1.101351351,2,834,56,1.785714286,0,0.200978277,0
2,3.674846626,1.101351351,0,834,54,0,0,0.225480768,0
2,3.674846626,1.101351351,1,834,55,0,0,0.114497918,0
2,3.674846626,1.101351351,2,834,75,1.333333333,0,0.18746181,0
2,3.674846626,1.101351351,2,834,148,4.054054054,0,0.111777025,0
2,3.674846626,1.101351351,2,834,32,0,0,0.153430059,0
2,3.674846626,1.101351351,4,834,156,0.641025641,0,0.118849817,0
2,3.674846626,1.101351351,2,834,63,3.174603175,0,0.118880006,0
2,3.674846626,1.101351351,2,834,62,0,0,0.147485675,0
2,3.674846626,1.101351351,4,834,37,8.108108108,0,0.091417456,0
2,3.674846626,1.101351351,1,834,93,2.150537634,0,0.099018095,0
2,3.674846626,1.101351351,0,834,32,3.125,0,0.177109952,0
2,3.674846626,1.101351351,1,834,92,0,0,0.112388004,0
2,3.674846626,1.101351351,4,834,151,0.662251656,0,0.196274124,0
2,3.674846626,1.101351351,0,834,78,0,0,0.190783956,0
2,3.674846626,1.101351351,2,834,78,3.846153846,0,0.171912814,0
2,3.674846626,1.101351351,6,834,125,0,0,0.145676759,0
2,3.674846626,1.101351351,4,834,66,0,0,0.105792643,0
2,3.674846626,1.101351351,2,834,72,8.333333333,0,0.073161892,0
2,3.674846626,1.101351351,0,834,58,0,0,0.239315266,0
2,3.674846626,1.101351351,0,834,55,0,0,0.24044525,0
2,3.674846626,1.101351351,6,834,148,2.027027027,0,0.117601819,0
2,3.674846626,1.101351351,4,834,75,2.666666667,0,0.13495033,0
2,3.674846626,1.101351351,1,834,49,4.081632653,0,0.147485675,0
2,3.674846626,1.101351351,4,834,37,0,0,0.248647746,0
2,3.674846626,1.101351351,3,834,62,0,0,0.163146331,0
2,3.674846626,1.101351351,3,834,86,0,0,0.149329578,0
2,3.674846626,1.101351351,1,834,52,0,0,0.057381431,0
2,3.674846626,1.101351351,2,834,104,0,0,0.210189172,0
2,3.674846626,1.101351351,4,834,3,0,0,0.125338134,0
2,3.674846626,1.101351351,2,834,136,2.205882353,0,0.10232515,0
2,3.674846626,1.101351351,0,834,65,0,0,0.135687454,0
2,3.674846626,1.101351351,0,834,52,9.615384615,0,0.663211031,1
2,3.674846626,1.101351351,4,834,164,1.219512195,0,0.089898195,0
2,3.674846626,1.101351351,2,834,22,4.545454545,0,0.227318849,0
2,3.674846626,1.101351351,4,834,134,0.746268657,0,0.1409618,0
2,3.674846626,1.101351351,3,834,64,1.5625,0,0.238689174,1
2,3.674846626,1.101351351,2,834,19,0,1,0.078057158,0
2,3.674846626,1.101351351,5,834,148,0,0,0.140451796,0
2,3.674846626,1.101351351,2,834,149,3.355704698,0,0.105711929,0
2,3.674846626,1.101351351,5,834,132,3.03030303,0,0.151904364,0
2,3.674846626,1.101351351,2,834,79,3.797468354,0,0.17947138,0
2,3.674846626,1.101351351,0,834,127,0.787401575,1,0.152198181,0
2,3.674846626,1.101351351,1,834,151,1.986754967,0,0.106027285,0
2,3.674846626,1.101351351,3,834,147,1.360544218,0,0.166780693,0
2,3.674846626,1.101351351,0,834,65,0,0,0.075972398,0
2,3.674846626,1.101351351,0,834,153,2.614379085,0,0.137330127,0
2,3.674846626,1.101351351,3,834,70,1.428571429,0,0.115164949,0
2,3.674846626,1.101351351,4,834,85,1.176470588,0,0.116399136,0
2,3.674846626,1.101351351,2,834,107,0,0,0.140865809,0
2,3.674846626,1.101351351,0,834,61,0,0,0.107233666,0
2,3.674846626,1.101351351,3,834,31,0,0,0.16056641,0
2,3.674846626,1.101351351,2,834,93,1.075268817,0,0.087144865,0
2,3.674846626,1.101351351,7,834,27,0,0,0.099788801,0
2,3.674846626,1.101351351,1,834,147,1.360544218,0,0.297028471,0
2,3.674846626,1.101351351,1,834,155,2.580645161,0,0.140709168,0
2,3.674846626,1.101351351,3,834,130,1.538461538,0,0.122479115,0
2,3.674846626,1.101351351,2,834,47,8.510638298,0,0.776739747,0
2,3.674846626,1.101351351,3,834,108,2.777777778,0,0.200850395,0
2,3.674846626,1.101351351,2,834,85,0,0,0.198666464,0
2,3.674846626,1.101351351,1,834,40,2.5,0,0.143247228,0
2,3.674846626,1.101351351,1,834,44,0,0,0.33300183,1
2,3.674846626,1.101351351,6,834,61,0,0,0.137330127,0
2,3.674846626,1.101351351,0,834,44,11.36363636,0,0.130318129,0
2,3.674846626,1.101351351,4,834,64,1.5625,0,0.242474548,0
2,3.674846626,1.101351351,2,834,138,2.898550725,0,0.058243839,0
2,3.674846626,1.101351351,1,834,98,0,0,0.128089591,1
2,3.674846626,1.101351351,5,834,71,4.225352113,0,0.141299275,1
2,3.674846626,1.101351351,5,834,153,0,0,0.12516718,0
2,3.674846626,1.101351351,2,834,162,1.234567901,0,0.120452579,0
2,3.674846626,1.101351351,1,834,72,1.388888889,0,0.239315266,0
2,3.674846626,1.101351351,1,834,68,2.941176471,0,0.099353023,0
2,3.674846626,1.101351351,1,834,59,5.084745763,0,0.105191669,0
2,3.674846626,1.101351351,0,834,71,1.408450704,0,0.150194838,0
2,3.674846626,1.101351351,13,834,52,1.923076923,0,0.190783956,0
2,3.674846626,1.101351351,3,834,34,0,0,0.081804996,0
2,3.674846626,1.101351351,0,834,43,0,0,0.205871262,0
2,3.674846626,1.101351351,2,834,56,0,0,0.197914097,0
2,3.674846626,1.101351351,10,834,76,0,0,0.205871262,0
2,3.674846626,1.101351351,2,834,115,0.869565217,0,0.113472439,0
2,3.674846626,1.101351351,3,834,60,0,0,0.117753318,0
2,3.674846626,1.101351351,10,834,156,0,0,0.101498818,0
2,3.674846626,1.101351351,1,834,84,4.761904762,0,0.118880006,0
2,3.674846626,1.101351351,7,834,133,1.503759398,0,0.071920683,0
2,3.674846626,1.101351351,5,834,52,0,0,0.130099094,0
2,3.674846626,1.101351351,0,834,56,1.785714286,0,0.117532223,0
2,3.674846626,1.101351351,3,834,113,0,0,0.108493485,0
2,3.674846626,1.101351351,3,834,25,0,0,0.136573522,1
2,3.674846626,1.101351351,2,834,70,2.857142857,0,0.156518612,0
2,3.674846626,1.101351351,2,834,162,0,0,0.145642546,0
2,3.674846626,1.101351351,4,834,165,1.818181818,0,0.109962642,1
2,3.674846626,1.101351351,2,834,32,9.375,0,0.113651298,1
2,3.674846626,1.101351351,1,834,159,3.144654088,0,0.106470944,1
2,3.674846626,1.101351351,2,834,67,2.985074627,0,0.148402941,1
2,3.674846626,1.101351351,4,834,89,0,0,0.223306249,1
2,3.674846626,1.101351351,7,834,62,0,0,0.241044011,1
2,3.674846626,1.101351351,3,834,158,0.632911392,0,0.113379081,1
2,3.674846626,1.101351351,4,834,55,0,0,0.047234722,1
2,3.674846626,1.101351351,1,834,49,10.20408163,0,0.174422919,1
2,3.674846626,1.101351351,1,834,69,1.449275362,0,0.134018461,1
2,3.674846626,1.101351351,3,834,19,0,0,0.33300183,1
2,3.674846626,1.101351351,1,834,17,0,0,0.200850395,1
2,3.674846626,1.101351351,3,834,45,0,0,0.091692971,1
2,3.674846626,1.101351351,5,834,19,21.05263158,0,0.371306749,1
2,3.674846626,1.101351351,1,834,44,2.272727273,0,0.198666464,1
2,3.674846626,1.101351351,2,834,89,4.494382022,0,0.311407454,1
2,3.674846626,1.101351351,1,834,64,1.5625,0,0.131093115,1
2,3.674846626,1.101351351,2,834,54,1.851851852,0,0.102943744,1
2,3.674846626,1.101351351,3,834,24,12.5,0,0.62434331,1
